comment_id,video_id,category,category_label,text,like_count,published_at,vader_compound,textblob_polarity,textblob_subjectivity,afinn_score,afinn_normalized,sent_neg_score,lex_tfidf_sum,lex_tfidf_max,lex_unique_terms,lex_top_terms,lex_sadness,lex_anxiety,lex_negative_emotion,lex_health,lex_hopelessness,lex_exhaustion,lex_numbness,lex_suicidal,self_disclosure_flag,self_disclosure_score,self_disclosure_reason,word_count,lexical_diversity,depression_signal_score
Ugx0W49YS3W1a0hR7xx4AaABAg,Ii53BtHLnGk,mental_health,Mental Health,"Family problems, loosing friends, I get bullied everywhere ,school pressure and trauma this is where I got it ☺️",436,2023-04-24T22:45:39Z,-0.6908,0.0,0.0,-8.0,-0.4444,0.3244,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,18,0.9444,0.06488000000000001
Ugz3SRgw-BjDFG2i31J4AaABAg,Ii53BtHLnGk,mental_health,Mental Health,I was such a happy person.The first thing that goes away is not happiness its vitality then you get sad because youre always drained.stay strong people one day will get out of this I faced it in the past and got out for a full year we will together,7,2025-07-28T09:01:05Z,0.0036,0.0917,0.5708,7.0,0.1373,0.0815,1.3929,0.8187,2,drained;sad,0.5742,0.0,0.0,0.0,0.0,0.8187,0.0,0.0,0,0.0,,51,0.8824,0.31629999999999997
UgxsT-u9bAlvyEJewTh4AaABAg,Ii53BtHLnGk,mental_health,Mental Health,Depression is when you don’t feel anything anymore. Eventually you may start missing the feeling of sadness.,28,2022-10-28T17:03:56Z,-0.8074,-0.2,0.05,-1.0,-0.0556,0.3108,1.3923,0.82,2,sadness;depression,1.3923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,,18,0.9444,0.46216
Ugyk78uCCjOOVn_9phB4AaABAg,Ii53BtHLnGk,mental_health,Mental Health,"I’m honestly grateful to not struggle with depression, but I do struggle with stress/anxiety quite often in my day-to-day life.",23,2023-02-09T04:27:01Z,0.3674,0.6,0.9,-4.0,-0.1667,0.1762,1.7193,0.6694,3,stress;anxiety;depression,0.5051,1.2142,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,PRON-subj + struggle,24,0.7917,0.83524
Ugx_JruHAEoay1m0KgV4AaABAg,Ii53BtHLnGk,mental_health,Mental Health,"I&#39;m crying watching this, this is how I feel for almost 4 years now",26,2023-11-25T14:43:06Z,-0.4767,-0.2,0.6,-2.0,-0.1538,0.323,1.0,1.0,1,crying,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8,PRON-subj + cry,13,0.9231,0.7646
UgzOs8As4mVb3rE5PGZ4AaABAg,Ii53BtHLnGk,mental_health,Mental Health,"<a href=""https://www.youtube.com/watch?v=Ii53BtHLnGk&amp;t=160"">2:40</a> Finn Wolfhard said something similar to this before. “The type of depression that makes you lose your appetite”",2,2025-09-24T23:08:15Z,-0.7506,0.0,0.4,0.0,0.0,0.2716,1.0,1.0,1,depression,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,20,1.0,0.35431999999999997
Ugxrs10hS3r2W4tpLrN4AaABAg,Ii53BtHLnGk,mental_health,Mental Health,"On the part about physical pain, It is also a complex relationship.  Self harm is a real thing, and is closely tied to the feelings of unworthiness, thus feeling like you need to punish yourself.",19,2022-12-17T05:05:24Z,-0.802,-0.0333,0.281,-3.0,-0.0857,0.3033,1.0,1.0,1,pain,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,35,0.8571,0.36066
Ugyz6vjk9R80BCooeJJ4AaABAg,Ii53BtHLnGk,mental_health,Mental Health,"I&#39;ve had depression for almost my entire life from a bunch reason, but eventually grew out of it and took control over my life, it wasn&#39;t a short process or a fun one neither, but damn life looks so much better now and fun",18,2023-02-10T14:21:18Z,0.9403,0.22,0.365,8.0,0.1818,0.0521,1.0,1.0,1,depression,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8,PRON-subj + depression,44,0.7955,0.71042
Ugx85TTf-WZX_HI-hK54AaABAg,Ii53BtHLnGk,mental_health,Mental Health,Man why doesn&#39;t this channel have more views this probably one of the most realistic channels on youtube,9,2022-10-28T17:09:23Z,0.0,0.3889,0.4444,0.0,0.0,0.0635,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,18,0.9444,0.012700000000000001
UgwnLXTZhFjLmqK9yCJ4AaABAg,Ii53BtHLnGk,mental_health,Mental Health,"<a href=""https://www.youtube.com/watch?v=Ii53BtHLnGk&amp;t=164"">2:44</a> I feel personally called out here. Does that mean I’ve had depression for years! 😭😭",9,2025-03-28T01:43:12Z,-0.8805,-0.1953,0.4938,0.0,0.0,0.3779,1.0,1.0,1,depression,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8,PRON-subj + depression,17,0.9412,0.77558
UgzpQ5bXefohYbHyvAh4AaABAg,Ii53BtHLnGk,mental_health,Mental Health,"I have many friends, online. And its surprising how they understand me better and make me feel safer than my own family.",10,2023-11-08T19:37:01Z,0.872,0.575,0.625,4.0,0.1818,0.0893,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,22,0.9091,0.01786
UgxGOP85TCkVXiRPPOx4AaABAg,1XCpuN3SYc0,mental_health,Mental Health,"I love how Mav is like a big brother to her. He teased her like she&#39;s his sister, but is also there for her and is really sweet when she needs it.",22467,2024-05-03T00:13:53Z,0.8376,0.2833,0.45,10.0,0.3125,0.0643,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,32,0.8438,0.01286
UgxLHw_wIWCtcxNjy1B4AaABAg,1XCpuN3SYc0,mental_health,Mental Health,Who’s here when cash was crying because Kate left the podcast.,379,2026-02-01T20:59:11Z,-0.4767,-0.1,0.3,-2.0,-0.1667,0.2552,1.0,1.0,1,crying,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,12,1.0,0.35104
UgxQjSLWUUTw7EDiWrZ4AaABAg,1XCpuN3SYc0,mental_health,Mental Health,I just love how loving and caring Kate is with Harper,13294,2024-05-03T00:12:59Z,0.9062,0.55,0.775,7.0,0.6364,0.1107,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,11,1.0,0.022140000000000003
UgzPpoWXs_E57nqW7WJ4AaABAg,1XCpuN3SYc0,mental_health,Mental Health,"Never seen this pod or any clips before but “You’re loved, you’re valued, you’re known.” Hit SO hard, what a good friend",791,2025-04-19T07:13:46Z,0.9401,0.3694,0.6472,6.0,0.24,0.0925,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,25,0.84,0.0185
UgxMW_mJ1Bnw_VgUdpN4AaABAg,1XCpuN3SYc0,mental_health,Mental Health,"in the podcast episode, Kate was hugging Harper and saying “aww it’s okay don’t worry i love you so much” she’s gonna be a great mom",1880,2024-05-03T02:20:17Z,0.8779,0.46,0.59,3.0,0.1034,0.0843,1.0,1.0,1,worry,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8,PRON-subj + worry,29,0.9655,0.71686
UgzP14IJsJNxZJKQVD54AaABAg,1XCpuN3SYc0,mental_health,Mental Health,It’s not just women who have strong emotions it’s just that guys feel the need to hide it because the world makes guys out to be so tough and emotionless,3152,2024-05-16T21:48:58Z,0.1553,0.0222,0.7833,1.0,0.0312,0.1119,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,32,0.7812,0.02238
Ugx6f60RfxvCmT4R1bF4AaABAg,1XCpuN3SYc0,mental_health,Mental Health,Maverick and Kate were both so kind and comforting to Harper. They would both be amazing parents!❤,1227,2024-06-28T00:17:06Z,0.9487,0.6,0.9,8.0,0.4706,0.1286,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,17,0.8824,0.02572
UgyviUApyXc_P1B9Qsp4AaABAg,1XCpuN3SYc0,mental_health,Mental Health,“You’re okay. You’re good. “ I love how sincere and sweet his tone was ❤🥺,42,2025-11-03T13:48:34Z,0.9578,0.51,0.57,10.0,0.6667,0.0814,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,15,0.8667,0.01628
Ugxyf3tSp2P8a9ph1Ed4AaABAg,1XCpuN3SYc0,mental_health,Mental Health,Her smile at the end says it all❤❤ she knows that’s her safe space too say her truth,306,2024-07-23T21:07:25Z,0.9442,0.4,0.3,3.0,0.1579,0.0429,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,19,0.8947,0.00858
UgwtMKUf6Hcb4YOpwxR4AaABAg,1XCpuN3SYc0,mental_health,Mental Health,I love how Kate is explaining like no it&#39;s ok let your emotions out your loved like that&#39;s the definition of a good friend right there.,284,2024-05-30T05:08:43Z,0.9443,0.5371,0.6071,13.0,0.5,0.0867,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,26,0.9231,0.01734
Ugx-bzywpEjiNytQDYZ4AaABAg,1XCpuN3SYc0,mental_health,Mental Health,I love how Kate and Mav are so supportive of Harper and care so much about her it’s the sweetest thing I have ever seen😊,29,2025-06-28T14:26:27Z,0.9457,0.4,0.6,10.0,0.3846,0.0857,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,26,0.8846,0.01714
Ugy2z8fXK_ZfLa2vkLh4AaABAg,1XCpuN3SYc0,mental_health,Mental Health,She opened up about her OCD and I have it too. It helped me because I thought it was just me so thank you Harper.,13,2025-06-28T19:10:09Z,0.5009,0.0,0.0,2.0,0.08,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,25,0.84,0.0
UgwJpLK1MTrMWrI5rAh4AaABAg,1XCpuN3SYc0,mental_health,Mental Health,i love how sweet maverick and kate are to harper. kate is always just so loving and sure mav makes jokes and teasing harper but when it matters he is always there for her.💗,944,2024-05-03T00:16:42Z,0.9496,0.4875,0.7722,10.0,0.2941,0.1103,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,34,0.8235,0.02206
Ugz0aCZIxMKhqUgYM3d4AaABAg,1XCpuN3SYc0,mental_health,Mental Health,"Y’all talking about how cute this is being so supportive, but bro is literally shutting down male emotions",190,2024-05-15T22:23:42Z,0.4466,0.2111,0.5972,4.0,0.2105,0.0853,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,19,0.9474,0.017060000000000002
Ugwa-ygfecP2mzsIDc54AaABAg,1XCpuN3SYc0,mental_health,Mental Health,it’s so sweet that harper was so set on releasing the episode so that other people would relate and feel known. just shows how much she truly loves and appreciates her followers🫶🏼🫶🏼🫶🏼,70,2024-07-02T02:21:21Z,0.9216,0.1417,0.4083,7.0,0.2121,0.0583,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,33,0.8788,0.01166
UgxlIzDOIZo5kgLaNZR4AaABAg,1XCpuN3SYc0,mental_health,Mental Health,"Legit their going to be amazing parents,like you&#39;re loved, you&#39;re valued your known,that&#39;s so sweet and a good thing for everyone to know",1,2026-03-04T16:33:14Z,0.9543,0.5875,0.7375,14.0,0.56,0.1054,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,25,0.92,0.02108
UgxfoKks8GjNtmr-VvZ4AaABAg,1XCpuN3SYc0,mental_health,Mental Health,They are so supportive and kind to her ❤ I love that,60,2024-05-30T03:39:30Z,0.9426,0.5333,0.8333,7.0,0.6364,0.119,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,11,1.0,0.0238
UgzstrYserlvQ0uXLCt4AaABAg,1XCpuN3SYc0,mental_health,Mental Health,seeing this after shes sent away hits different,14,2025-10-30T00:04:52Z,0.0,0.0,0.6,0.0,0.0,0.0857,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,8,1.0,0.01714
UgzJsU7win6GFXSdeoJ4AaABAg,1XCpuN3SYc0,mental_health,Mental Health,"Mav comforting her is the sweetest thing, omg!! 🥹🥹🥹",4,2025-02-15T03:55:21Z,0.508,0.0,0.0,5.0,0.625,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,8,1.0,0.0
UgwwZQRcg20VqfB9ucV4AaABAg,1XCpuN3SYc0,mental_health,Mental Health,We love you Harper❤❤❤❤❤,1,2026-03-03T22:30:47Z,0.9803,0.5,0.6,3.0,0.75,0.0857,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,4,1.0,0.01714
Ugy_QukCMjUFA8HTUXx4AaABAg,1XCpuN3SYc0,mental_health,Mental Health,Aww..Harper :( ❤🙏<br>I love how Mav and Kate were being so nice 😭😭😭💗💗,332,2024-05-03T00:00:42Z,0.9072,0.1167,0.8667,6.0,0.4615,0.1238,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,13,1.0,0.02476
UgwgwkSrZTcU0nwjBhl4AaABAg,1XCpuN3SYc0,mental_health,Mental Health,“I’ve seen Mav” got me,7,2024-06-02T15:56:58Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,6,1.0,0.0
UgzZab4cdbXJhmcqeut4AaABAg,1XCpuN3SYc0,mental_health,Mental Health,"Emotion is not based on gender. As a man, there have been many times I was curled up in the fetal position bawling my eyes out on the inside but felt that if I broke, everything around me would too. We do feel. We do care. We do hurt. We do cry. It just won’t be in front of you.",1272,2024-05-27T23:42:43Z,-0.8462,0.5,0.5,1.0,0.0164,0.3132,1.4138,0.723,2,hurt;cry,0.6908,0.0,0.723,0.0,0.0,0.0,0.0,0.0,0,0.0,,61,0.8361,0.36263999999999996
UgyYLpaaD7iOnw_rFF54AaABAg,1XCpuN3SYc0,mental_health,Mental Health,Girl power ❤❤❤❤❤,1,2026-03-13T20:51:17Z,0.9719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,2,1.0,0.0
Ugw84Q6gVJKJbeDDLXB4AaABAg,1XCpuN3SYc0,mental_health,Mental Health,Maverick is so good to Harper and always comforts her. ❤,347,2024-05-03T01:30:53Z,0.9009,0.7,0.6,5.0,0.5,0.0857,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,10,1.0,0.01714
UgxAlmDQLS6aXK4B9j14AaABAg,1XCpuN3SYc0,mental_health,Mental Health,I love how Mav is so kind to her. Their friendship is so precious to watch! ❤,103,2024-05-03T02:00:19Z,0.968,0.575,0.8333,7.0,0.4375,0.119,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,16,0.8125,0.0238
UgxiCfQfpgKcS3ogR5x4AaABAg,1XCpuN3SYc0,mental_health,Mental Health,The way he said your okay,15,2024-05-03T00:45:16Z,0.2263,0.5,0.5,0.0,0.0,0.0714,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,6,1.0,0.014280000000000001
UgzdLDuO6pkasXWdtYF4AaABAg,1XCpuN3SYc0,mental_health,Mental Health,Slayed,1,2025-05-20T23:41:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,1,1.0,0.0
UgzCMjyEjNwEPEkQgxt4AaABAg,1XCpuN3SYc0,mental_health,Mental Health,"The only problem I have on this matter is that she said women are mental to have and feel emotions... Can we break some stigmas here? Men and women are equally able to feel, show and express emotions... And still be so very strong",364,2024-05-28T14:49:49Z,0.3174,0.2408,0.6946,1.0,0.0227,0.0992,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,44,0.7955,0.01984
UgwnxbrlsrhXoVwceUB4AaABAg,1XCpuN3SYc0,mental_health,Mental Health,Mav and Kate are like a brother and a sister to Harper. loves you guys,56,2024-08-07T02:59:53Z,0.7351,0.0,0.0,5.0,0.3333,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,15,0.8667,0.0
UgzU1mFl1GjccRzysS94AaABAg,1XCpuN3SYc0,mental_health,Mental Health,When Mav said your okay in the sweetest tone I actually started crying he is the sweetest man alive and such a good friend to Harper and all of them❤❤,55,2024-05-03T03:54:49Z,0.9423,0.1833,0.45,9.0,0.3,0.0643,1.0,1.0,1,crying,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8,PRON-subj + cry,30,0.9,0.71286
Ugzi9CWL7JfeOk3WlYZ4AaABAg,1XCpuN3SYc0,mental_health,Mental Health,Us knowing cash crying when Kate left,1,2026-03-15T01:08:32Z,-0.4767,-0.1,0.3,-2.0,-0.2857,0.2893,1.0,1.0,1,crying,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,7,1.0,0.35786
UgwV4uqC2PV34mrCgR54AaABAg,1XCpuN3SYc0,mental_health,Mental Health,A good message but men can and are built to have strong feelings too but don&#39;t always show it because of the pressure to be &quot;manly&quot; just know your feelings are valid man or woman ❤,209,2024-05-24T02:18:10Z,0.886,0.5667,0.6667,4.0,0.1143,0.0952,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,35,0.8857,0.01904
UgyE8tAdOfGkLWqkZG94AaABAg,1XCpuN3SYc0,mental_health,Mental Health,"As a guy, i’ve cried at work in front of customers and my coworkers, i’ve cried in school in front of all my classmates, i’ve cried in front of my family, so what i’m trying to say is make or female, you express your emotions. It doesn’t matter what someone else thinks, they’re not going through whatever you’re going through. You don’t have to please anybody or hide how you feel for anybody.",49,2024-05-28T19:48:11Z,-0.7269,0.0,0.1667,-5.0,-0.0617,0.2491,1.0,1.0,1,cried,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,PRON-subj + cry,81,0.6667,0.84982
